genes,NK_58,NK_59,NK_60,NK_61,NK_62,NK_63,NK_64,NK_65,NK_66,NK_70,NK_71,NK_72,NK_73,NK_74,NK_75,NK_76,NK_77,NK_78,NK_82,NK_83,NK_84,NK_85,NK_86,NK_87,NK_88,NK_89,NK_90
FIP1L1,1083.353072,1304.647776,1059.654838,1376.507974,1055.600814,1157.961141,1272.588174,1473.938159,1188.348086,1238.76982,985.2378441,1181.235527,1221.61371,1088.963722,1086.116416,1243.884089,1066.877354,1098.952057,1144.120928,1186.625666,1011.53406,1101.305903,1071.398511,1241.559968,1139.553564,1029.440367,1050.974149
FIS1,327.3920347,290.1694912,300.2995832,352.0231181,392.2419465,314.7936754,365.9482434,347.6179628,358.5260606,345.6138221,366.5923668,366.8416175,455.4695202,428.153332,372.4683887,385.6247826,395.3046988,457.9815075,534.86045,450.8917199,500.5899666,528.3179699,496.1048957,484.1558581,501.179702,554.426975,342.8134451
FITM2,191.0827714,254.1398145,180.8219984,188.504337,231.2281283,178.2830042,157.7773419,225.9965424,253.1733399,176.05324,242.8892882,190.8193869,209.0904913,232.410293,143.414506,208.2144438,284.0515631,252.8851665,204.7176326,239.2444001,193.0207376,199.3906978,191.005012,198.1238589,155.8095562,177.9967254,250.9814189
FIZ1,32.24785757,27.16271709,25.12059036,38.29761121,30.60306458,27.52333832,30.19963743,29.86756508,28.32692031,32.06252491,27.95376914,33.82645556,33.12625073,34.1198127,31.79098243,21.78100094,27.26611956,34.34095827,33.54303641,34.53948042,23.99607964,30.49514683,30.0840842,31.1321678,33.26212146,27.41640522,23.09789242
FKBP10,18.03016152,5.465522382,28.08609816,8.177836158,3.383866135,22.51527841,24.56428654,5.598106231,8.382602222,27.28556936,14.27825594,19.26502019,11.89565254,8.063986662,21.92909208,28.57859827,16.17272831,10.6172582,20.48959935,4.164847765,18.76259666,5.956390373,16.82346403,23.05892484,12.96137382,3.735618957,3.214476078
FKBP11,267.5567366,389.3120957,229.7795737,398.7186766,401.3302812,319.3261701,349.3438161,491.628242,472.7715561,315.4271879,629.6112977,271.1865171,618.5454701,738.7874664,360.6039632,348.1895947,690.6954368,820.5536027,307.3365221,257.3724908,224.2513746,321.6987908,248.6226811,208.6265275,240.0926685,326.1824724,252.4996329
FKBP14,87.72198149,102.3278997,82.88364744,102.010547,84.96102617,77.46079345,82.63121221,78.10758156,79.51593778,71.10388937,83.41921562,94.39448175,80.80907794,79.93972747,61.16228447,120.6501662,91.39614766,52.98136939,70.09026793,109.321663,74.94231257,81.00234931,66.08838787,73.02279998,98.791238,78.4914854,95.30591243
FKBP15,694.1063044,710.9771512,722.1578411,697.9955005,770.5164176,747.9480911,695.4916374,673.035729,713.5822749,736.235518,757.4913784,806.0227908,775.0210459,757.9551554,757.1084078,746.1226812,745.3298117,669.7338562,719.3226494,857.5718473,756.9396,809.6292962,867.540276,727.6047817,768.6301441,803.2577608,861.7757
FKBP1A,3232.281249,2768.062421,3223.91403,3494.745198,2928.629763,3441.807577,3458.72452,3464.04963,3208.869969,3503.763209,2896.809916,3403.036174,3790.444182,3537.640688,3609.171145,3773.961287,3267.94115,3701.180853,3385.027156,3191.287972,3547.47093,3276.532111,3403.957832,3680.915073,3560.698933,3691.28621,3266.410555
FKBP1B,57.60826808,26.6043908,40.1062284,17.15618256,13.3497524,60.25924244,45.25801141,17.70550101,21.68292253,94.98128222,43.44741364,64.15016237,33.86408621,32.48872679,73.8705289,67.96839515,36.30549176,36.34975806,49.78300065,29.91822079,56.348124,25.50533791,14.55334068,49.33939433,56.44456034,19.12419536,33.45478622
FKBP2,363.1485513,368.2316049,437.2833774,452.2897517,376.1175507,410.0495793,325.2916939,431.8911108,477.4639443,499.0969224,444.1234921,465.819582,418.3483448,441.1220711,384.897385,447.9798757,465.4676249,504.7684114,390.2371214,400.8490427,329.0479229,379.7269594,336.3092824,431.7788231,380.8965447,403.6650698,394.7129767
FKBP3,1255.331067,1009.20123,1184.92763,1331.600964,1211.344423,1142.165315,1263.388889,1343.780862,1166.744565,1221.431851,1026.050736,1013.893234,1220.237391,1254.781319,1170.409104,1099.441391,1038.297548,1237.122962,1340.798349,1066.402634,1057.806236,1328.276584,1210.801381,1232.271048,1206.504587,1352.692338,873.9785021
FKBP4,324.9746613,325.091734,281.7035079,445.5899005,306.059511,299.3666461,284.5913768,434.2368841,273.464309,319.6023136,238.435782,300.8683103,373.3784315,335.6744236,341.1745832,295.3954417,257.1563473,275.6094209,340.6595179,268.8669444,356.6785345,458.592839,398.337089,255.6253778,362.2503423,402.2482369,288.5626302
FKBP5,4068.663703,4837.0247,3598.914759,5366.668658,4576.745192,3997.377368,4038.23984,5174.161182,4681.305699,4074.681262,3354.076463,3808.810976,4316.687736,3920.579951,4040.318221,3947.077821,3393.093569,4032.676073,5156.921657,5285.333331,4841.555624,5396.453243,5116.848987,4898.88157,5310.742654,5861.740114,4468.503481
FKBP7,45.90012914,32.45938655,32.00943884,31.95465281,54.21822995,51.31075254,44.85438327,37.17645164,43.25055032,46.08264362,33.96671036,30.24421039,47.91838104,50.55987081,31.11703742,33.37405731,40.21308726,33.67222518,58.2222758,21.96640716,40.53355611,39.97259771,45.73507755,53.22677644,53.62629094,29.45893526,12.341415
FKBP8,2175.997994,3046.731203,2382.591801,2586.05883,2738.503648,2386.675464,2030.833794,2748.446361,3481.999002,2708.102787,3242.289693,2893.005636,3417.351749,3456.516796,2859.002302,2534.071275,3680.289486,4356.14584,2357.284635,3168.846373,2622.508611,2901.843052,3109.492725,2888.508736,3307.139045,3261.164915,3984.706727
FKBP9,22.18065551,15.05052422,22.45854804,27.01701654,27.12350532,56.65960802,25.36183424,16.83534355,15.79965929,46.54426526,7.433552993,52.90996606,17.85307495,16.91042595,19.37208128,37.55352669,15.16351398,16.89097285,39.85186777,13.50324089,18.09247779,13.67169822,14.31469898,30.68620509,52.12028273,12.72355871,12.69074639
FKBP9P1,7.935811654,9.745945873,16.07328898,8.732674737,8.086028287,7.748915536,13.69856632,8.102925789,8.166690593,13.43742453,8.565838658,12.57728851,4.341953251,5.952704852,8.224501378,11.17338231,10.83054537,4.156087105,15.01176068,5.644403749,12.56449521,9.973607844,6.231678159,12.65676614,11.44680844,6.804243994,4.88972945
FKBPL,123.8199809,120.8810373,116.8771888,137.3660984,138.6609592,95.07014135,116.6663153,114.6185789,138.423635,92.76485987,133.6285678,120.0357333,151.3659919,154.6378808,112.6195423,153.5140769,133.3681846,159.958276,120.8144524,121.1355652,126.1316562,132.227135,131.4378124,135.7187321,173.4745679,165.878263,156.9927438
FKRP,42.02200674,32.74394796,50.47943435,32.24368594,37.61721918,46.35627647,39.99652504,26.56470944,22.95328138,52.78625678,40.18475662,33.26385362,36.23739321,33.4187396,42.10037474,34.74607796,25.74949224,29.66198608,51.15484107,34.59909267,65.49238108,59.84752595,40.69779368,42.96873387,40.4759699,49.73036439,23.53896835
FKTN,478.1326275,232.0101809,413.6043629,376.5948681,320.96582,365.2427516,388.562868,285.1400262,179.7838454,244.9619736,142.3059784,223.1864144,235.0437045,209.0319018,230.1114618,215.8526014,252.9961792,155.4814893,398.401989,176.0343628,344.2655812,369.4564639,459.8620855,340.5058542,327.4414787,356.991669,352.5129713
FLACC1,28.50627596,13.18684228,62.2890287,8.277829657,6.826403262,38.9324924,36.30189207,12.97489478,20.49520808,36.27830185,41.64090798,13.75594682,49.47150406,50.35440583,16.80742404,6.2607692,12.8872822,13.21771987,13.63036895,10.06587623,26.11131263,19.52324901,22.43540066,22.58954514,21.90371618,17.84975679,11.5821187
FLAD1,185.6894391,163.3248308,270.8453086,282.3343115,245.5504397,176.1811515,200.5635066,283.1631063,195.4204101,245.2153646,195.2198704,192.2697291,206.8718702,201.72608,208.3300992,209.5152912,174.4148396,166.9798005,230.5999308,203.0312392,245.9354692,243.8408104,239.0368911,222.9803492,246.8083074,279.6216692,148.8972466
FLCN,266.9287903,294.8279415,295.0445306,291.9391397,338.4065799,253.5697765,243.8913282,333.962451,292.0796525,240.6978175,282.4739877,211.1351874,323.4298209,392.6897787,256.9854352,226.2382327,324.8126136,343.4122153,268.6450554,362.7076639,320.8958646,510.8162951,367.184464,401.1030008,350.2158011,351.8418743,395.8233456
FLI1,2364.487859,3508.885858,2312.289472,3969.187576,3676.858274,2448.646132,2486.504429,3825.305604,3530.387238,3395.588792,3570.711632,3269.779992,4308.839082,4136.096079,3592.661392,3572.519451,4075.316668,4040.247933,3065.788098,4242.152892,3035.964073,4058.644786,3890.383276,3265.841734,3255.997927,4044.760632,4136.902697
FLII,693.6575463,697.5854916,776.3401228,747.7885644,748.6338253,710.7166138,788.5734867,841.5019459,732.7421938,768.1829501,837.2098714,798.9990394,848.5735827,810.6761608,842.8692905,860.4128754,730.7788767,837.5503824,785.1736749,602.5357324,833.146206,710.1889567,803.2538144,712.3531072,736.4587993,789.8333483,664.5353392
FLNA,3265.421919,2079.070197,3491.640508,3026.090701,3230.215927,3672.26093,4238.977875,3408.677513,3088.59748,6555.54811,3774.530108,4872.88432,5277.82249,4749.524748,5637.922783,4689.191752,3934.718611,4943.039572,3919.524787,2752.330928,4388.198051,3907.498259,3557.307188,4496.845732,4668.521287,4048.967522,2984.329881
FLNB,393.3064864,562.4291281,458.57098,838.4279997,664.2527914,374.1997911,482.4716344,644.8964017,909.310666,547.0670787,729.1629224,362.4843084,530.5845185,741.7702626,397.4952139,452.4306064,628.39068,971.3494811,434.765628,557.4410307,506.7418818,537.4218858,602.1876716,515.9806279,434.4602811,537.9192913,578.8842766
FLOT1,2420.104352,2335.08331,2299.846731,2204.814575,2445.226301,2522.339098,2695.156135,2280.096142,2634.013867,3606.206259,3003.639595,3775.659293,3348.170755,3393.179286,4283.155878,3889.941332,3023.187939,3686.522214,3319.60675,2775.960927,3415.485721,3022.153229,3511.287764,3584.817562,4160.513055,3386.857826,3238.999723
FLOT2,635.2256429,673.1456291,726.9391308,666.2176646,695.932843,749.8226859,596.6186313,604.3909181,678.3280238,695.8992626,632.7776221,527.109794,829.2699822,797.6232444,626.7122717,759.5668231,789.5036368,770.9633623,692.1710101,642.1279534,775.0902757,762.0411712,792.3592763,906.753051,887.2480162,777.2477521,685.4140595
FLRT2,1.670490387,1.575317419,1.78746516,1.528997185,1.597455673,1.578618943,1.379660001,1.609163137,1.631037907,1.800745142,1.480425409,3.088346198,1.507886831,1.453619343,1.616713398,1.456691508,1.733906615,1.684945923,1.681892846,1.48965581,1.554238163,1.573079905,2.627861683,1.622750668,1.490005602,1.73748416,1.595195164
FLT1,360.4458067,171.8006774,329.4539848,193.2074506,171.3749017,327.5016602,327.1187488,163.9758249,178.7813231,245.8246004,180.99676,229.9893126,167.4087217,123.8790642,250.9572462,177.2922504,119.835989,155.0694763,282.1472435,222.3141318,303.0036261,206.3946342,269.1855934,360.6672959,265.1368933,215.88065,266.935185
FLT3,17.68179003,33.15336917,23.0262425,23.41634494,19.89464147,36.47920222,13.36128561,12.47142578,14.84122943,48.51488685,35.10448885,58.53373143,21.77424908,29.02200342,47.27514846,44.34414441,55.17698584,38.94487878,144.2751057,50.40154085,126.5814882,88.68944271,106.3819956,116.4731989,96.22225081,65.42263255,59.35699768
FLT3LG,655.2343633,323.4293715,680.3123076,474.9128092,355.4855252,763.2687636,763.1628272,455.8660595,450.3720495,700.0082882,249.1735574,612.9243014,353.273324,357.5400753,648.3764051,416.9190707,314.7766003,386.846977,884.9683849,856.353314,998.7860214,809.3550739,769.5108824,866.3673816,1078.657366,1005.964107,842.0481194
FLT4,35.02090073,18.35143547,30.71735395,18.68737624,11.25457411,36.41257739,25.9691804,21.66458877,14.95133286,38.09960541,28.50340196,16.1317632,39.2535144,24.42028316,19.49042779,18.46831865,25.81009682,30.17870114,18.27077622,12.56064563,33.43120108,23.4754859,17.86408783,32.2584505,17.7114917,16.51900119,17.73632096
FLVCR1,107.6213249,88.52184377,110.6985309,94.41481107,85.07398027,96.21530177,108.3945239,82.04811183,70.937197,128.7557557,112.4918028,141.1580879,108.4114419,103.6302595,145.3491034,164.1332766,139.3534887,103.6488641,121.563699,112.6251291,97.95750258,121.2566341,83.77739972,133.7718723,99.93302846,94.04738362,95.49345394
FLVCR2,82.17818489,24.79939591,71.79793764,20.30444491,27.16989125,60.21100306,51.91743804,30.95774955,52.94307065,68.26130074,43.29504062,61.49878423,39.6059365,29.68000992,45.15642641,90.48781789,30.26414785,53.74766664,38.73900751,45.18512559,36.63178763,24.99377629,21.76363034,36.98438702,66.62737158,30.92235528,39.87155123
FLYWCH1,232.0971586,246.4010597,334.3250551,349.8763319,272.8507178,261.8277625,231.1661201,246.4192203,310.505954,295.0141752,333.9387463,269.0936517,270.089492,237.35073,279.8516657,189.4376545,237.5222744,232.0906842,170.1903407,230.8682187,168.1978279,180.7899361,162.7702163,248.6933101,203.5350944,207.9760047,216.4927149
FLYWCH2,113.923327,179.6300075,168.5644918,160.2200493,151.024542,140.8103475,131.0058241,130.0169901,148.3000055,242.0149856,176.424407,165.6161159,172.0924436,214.0050693,170.9416831,143.3559956,172.6993535,193.8435285,192.9176134,159.0509373,177.2342517,137.4459188,139.6848124,199.9903175,197.0154569,197.1064576,135.5668694
FMC1,20.04021293,17.64863318,31.59441914,20.66251748,24.91584759,20.29259338,24.73820075,21.44233495,24.27627965,26.61018452,22.29237655,16.34226207,23.38387799,33.22041974,16.5509171,20.6292247,36.73298003,34.21940604,17.9222493,20.52645704,16.95408178,22.18053289,16.9542069,26.52710774,22.02461711,25.24342607,21.04673376
FMC1-LUC7L2,291.8608647,385.8646753,466.2559208,427.5040695,512.1687498,381.2043189,448.4100585,503.8366402,346.6266849,500.9624284,461.7284226,348.3509855,539.0921089,567.8055826,419.4879615,400.0989339,542.812315,370.3098248,309.6309923,480.4532974,435.7567323,633.8274715,707.1738991,426.3797578,455.4548362,663.5139484,541.4169984
FMN1,26.16955859,2.030082377,32.04341361,2.223964796,54.16522213,27.42020343,21.47342003,3.329212727,8.484959836,5.798469098,2.793294509,19.12768916,2.296456773,2.80240507,9.937335737,4.219454488,3.015186758,7.032699495,18.70107485,26.77464202,30.7379792,13.02385566,31.89735275,69.94282709,16.19579239,12.06946754,14.89732091
FMNL1,1427.00785,1707.633797,1597.991871,1268.764713,1360.153832,1418.023449,1336.863106,1558.470191,1806.109494,1786.882172,2018.781736,1618.6951,1839.841007,1702.369209,1836.57912,1631.262817,1717.230628,2002.350973,1428.954282,1843.708265,1724.157802,1909.275855,1844.750689,1820.550073,1800.615251,1941.419949,2089.198444
FMNL2,383.9876398,378.8067452,284.5379603,168.6334367,153.7181895,354.5965335,320.8162521,139.4645874,307.2795398,400.3317266,369.8722738,430.2412023,244.2750224,203.5812444,477.1533606,445.9228495,176.4855213,325.1854279,341.5948076,386.4709364,342.0343637,246.4135936,317.1678099,361.1162792,343.7634239,206.4262307,399.8101227
FMNL3,626.3732254,311.0235471,529.6790219,301.3745287,343.6359463,544.6778847,567.9468079,336.5903178,366.485845,705.4543926,339.2475371,568.4203409,428.2528851,336.7035762,592.9900293,585.9478203,413.9409126,304.8612139,627.1690661,550.243581,767.9153627,567.486635,556.4717186,791.580623,828.3214789,543.5324716,604.9273533
FMO4,24.58007949,14.01931435,26.80007621,22.53782512,30.59415885,34.54898172,42.52055961,20.11259998,8.909273959,18.48269052,20.98153997,10.13277974,24.46894527,27.8294448,11.13801392,7.17490812,13.33794633,29.58904107,22.03819122,28.56208931,10.00952507,10.89711948,13.21944472,33.78075401,25.3233261,25.56196245,18.58930927
FMO5,46.24931813,29.0358212,26.15554233,23.87170804,38.15548304,32.09038819,27.82930529,20.35705925,22.01611588,27.55279353,52.25618613,44.74219634,28.38039786,32.78329548,37.77744127,28.70533549,32.09618922,62.54636153,46.02370784,35.26889565,30.59589067,34.74810274,36.44819577,37.89631893,40.06733169,35.40438888,29.32320679
FMR1,859.211721,682.6000508,836.6622697,666.5684801,752.9223061,816.6372507,820.796816,637.1290869,691.3011291,743.6012426,782.0286431,666.9409914,651.9340094,728.5877505,668.2740776,755.0857989,668.6947009,703.3441498,681.0855404,702.1666354,740.9457643,694.1758921,666.972299,654.5543457,655.0246693,654.3766509,594.1895341
FN1,50.56989894,59.54497552,49.71716983,158.9394811,67.9698174,55.2265566,56.83660685,93.34736404,56.73760642,40.31176428,43.01587889,69.54811703,89.54637687,109.1057418,80.67049315,42.25715192,59.01374943,32.50602195,78.45856163,36.85793377,29.74038831,62.63125364,60.66142042,44.52242773,56.85348412,72.14291734,56.54074532
FN3K,45.74137684,40.03175922,27.72727528,38.56701898,22.65563109,41.0627695,29.17713849,27.41365689,48.30645255,44.5110932,33.04429218,33.78521304,45.86802788,33.73789158,46.7834141,31.59864908,40.27222822,46.16254535,31.81469157,22.17561329,55.59623135,26.1497234,37.97917942,32.71820986,69.52607365,39.56783064,38.76546385
FN3KRP,290.1176719,235.7638314,316.5951232,248.2850842,260.3751947,306.6935991,293.0746197,287.2026173,238.3399085,346.2806812,253.8558276,293.9572925,335.6884335,312.5064147,366.9460778,309.8780395,313.0793333,280.3293425,336.2955997,248.194801,342.1099423,320.3492256,362.3037518,340.5811004,363.691224,324.5405125,244.4382287
FNBP1,5339.125471,5678.588203,5129.194158,4501.996833,5027.997514,4941.016148,4466.331522,4802.694554,5448.902754,4808.342529,4001.388208,6173.166103,5523.153164,4715.492076,5141.420261,5386.182344,5519.047754,4718.274917,4668.226784,6187.118416,5099.379301,5707.49195,6015.849844,5795.100874,6533.825614,4951.555354,7188.169295
FNBP1L,527.0796355,50.93606981,387.4271276,34.4657422,33.407326,444.4923364,466.1347092,34.26067998,36.4236684,478.4292715,90.66769994,517.3577898,64.18426799,66.62524524,535.0096925,548.0268465,58.1844601,76.82610208,528.3289336,102.0405556,439.0833438,62.35201553,65.56343272,404.2265205,576.7186072,56.56615463,77.35003892
FNBP1P1,35.49760316,26.21762357,47.34206661,26.40210808,34.68290089,30.79462102,34.45517135,28.64933767,16.7715844,42.13061071,35.54764011,17.3056517,59.4766992,49.85470921,36.89922477,32.27636698,28.83347666,24.54133682,37.28793889,28.49133393,31.87656258,23.79656086,28.72176546,32.2548233,41.80876478,31.4131268,29.55809449
FNBP4,1122.93904,1063.682808,964.2743064,861.7959763,1094.9045,859.6609934,957.1646936,888.8395295,917.4549794,903.5228284,1017.756432,980.6988708,917.1763867,885.4294832,886.7826652,945.9079602,997.4895501,811.0957902,958.2592304,971.2687386,860.9750873,773.2062649,821.8264143,1027.85179,958.3354117,880.2519184,900.7971026
